duration_percent,net_load_kw
86.38888888888889,-906.1824999999999
86.52777777777777,-927.6974999999993
86.66666666666666,-950.2321000000002
86.80555555555556,-970.2614000000003
86.94444444444444,-992.3623000000007
87.08333333333333,-1018.2114000000001
87.22222222222221,-1041.8581000000004
87.3611111111111,-1060.6538
87.5,-1082.8779000000004
87.63888888888889,-1106.4571999999998
87.77777777777777,-1128.1825
87.91666666666666,-1151.5874999999996
88.05555555555556,-1172.9818999999998
88.19444444444444,-1198.2071999999998
88.33333333333333,-1223.2200999999995
88.47222222222221,-1243.0875000000005
88.6111111111111,-1272.335
88.75,-1301.8811999999998
88.88888888888889,-1323.0048000000006
89.02777777777777,-1348.1842000000001
89.16666666666666,-1374.6319999999996
89.30555555555556,-1395.951
89.44444444444444,-1417.2775000000001
89.58333333333333,-1440.9551999999994
89.72222222222221,-1469.3283000000001
89.8611111111111,-1496.5025000000005
90.0,-1520.0094
90.13888888888889,-1549.8625000000002
90.27777777777777,-1574.2636000000002
90.41666666666666,-1598.9754000000003
90.55555555555556,-1625.3195000000005
90.69444444444444,-1650.7788
90.83333333333333,-1671.4447
90.97222222222221,-1696.8049999999994
91.1111111111111,-1719.6662000000001
91.25,-1740.1153000000004
91.38888888888889,-1760.6975000000002
91.52777777777777,-1794.1515
91.66666666666666,-1817.4700000000012
91.80555555555556,-1840.2774999999992
91.94444444444444,-1866.9067999999997
92.08333333333333,-1891.1561000000002
92.22222222222221,-1918.5059999999994
92.3611111111111,-1942.2428
92.5,-1963.1316000000002
92.63888888888889,-1989.7534999999998
92.77777777777777,-2017.2874999999995
92.91666666666666,-2047.5941999999995
93.05555555555556,-2075.1366
93.19444444444444,-2102.0049
93.33333333333333,-2133.4530999999997
93.47222222222221,-2164.1501
93.6111111111111,-2198.63
93.75,-2232.1584000000003
93.88888888888889,-2261.505800000001
94.02777777777777,-2299.9275
94.16666666666666,-2336.01
94.30555555555556,-2371.8724999999995
94.44444444444444,-2423.3789000000006
94.58333333333333,-2467.1412
94.72222222222221,-2505.205
94.8611111111111,-2543.0745
95.0,-2582.4299999999994
95.13888888888889,-2631.2325
95.27777777777777,-2668.6711999999998
95.41666666666666,-2712.6193000000003
95.55555555555556,-2755.477499999999
95.69444444444444,-2801.6348000000003
95.83333333333333,-2856.1274999999996
95.97222222222221,-2907.6249999999995
96.1111111111111,-2965.0639999999994
96.25,-3012.8775000000005
96.38888888888889,-3065.45
96.52777777777777,-3133.7653000000005
96.66666666666666,-3194.8014999999996
96.80555555555556,-3250.7224
96.94444444444444,-3306.5561
97.08333333333333,-3367.4238
97.22222222222221,-3434.1696
97.3611111111111,-3510.3920000000003
97.5,-3596.5651
97.63888888888889,-3699.9609
97.77777777777777,-3770.7677000000003
97.91666666666666,-3857.6725000000006
98.05555555555556,-3926.4823999999994
98.19444444444444,-4005.4815000000003
98.33333333333333,-4081.3698000000004
98.47222222222221,-4154.6552
98.6111111111111,-4254.4414
98.75,-4361.59
98.88888888888889,-4462.789699999999
99.02777777777777,-4559.9815
99.16666666666666,-4652.0425
99.30555555555556,-4759.020100000001
99.44444444444444,-4892.1042
99.58333333333333,-5041.6900000000005
99.72222222222221,-5206.1908
99.8611111111111,-5503.855
